day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
127,9.98,499,0,70.56925676241744,4.08,9,0,1.9881280293845487,485.94,500,1,70.00624170422964,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
128,9.98,499,0,70.56925676241744,3.9,9,0,1.9086270308410553,486.12,500,1,70.03020922488834,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
129,9.98,499,0,70.56925676241744,3.72,9,0,1.8630674727886976,486.3,500,1,70.05515319943221,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
130,9.98,499,0,70.56925676241744,3.56,9,0,1.8643814972657657,486.46,500,1,70.07844292837352,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
131,9.98,499,0,70.56925676241744,3.38,9,0,1.8393654629035658,486.64,500,1,70.10393450194549,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
132,9.98,499,0,70.56925676241744,3.28,8,0,1.738401799448715,486.74,500,1,70.11588367022941,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
133,9.98,499,0,70.56925676241744,3.12,7,0,1.6615704398341387,486.9,500,1,70.1372561045665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
134,9.98,499,0,70.56925676241744,3.02,7,0,1.6349499149789868,487.0,500,1,70.15114876799515,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
135,9.98,499,0,70.56925676241744,2.86,7,0,1.641427949769869,487.16,500,1,70.17452296574155,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
136,9.98,499,0,70.56925676241744,2.72,7,0,1.641800902692416,487.3,500,1,70.19484544131863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
137,9.98,499,0,70.56925676241744,2.6,7,0,1.64130361329658,487.42,500,1,70.21224092357544,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
138,9.98,499,0,70.56925676241744,2.42,7,0,1.5660948442621505,487.6,500,1,70.23662629618103,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
139,9.98,499,0,70.56925676241744,2.34,6,0,1.465382864228837,487.68,500,1,70.24605152677296,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
140,9.98,499,0,70.56925676241744,2.26,6,0,1.4258545593747616,487.76,500,1,70.25683494965352,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
141,9.98,499,0,70.56925676241744,2.22,6,0,1.432708295929248,487.8,500,1,70.26277209772712,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
142,9.98,499,0,70.56925676241744,2.16,5,0,1.4193991255284826,487.86,500,1,70.27119768788486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
143,9.98,499,0,70.56925676241744,2.1,5,0,1.446318337951185,487.92,500,1,70.28044114946394,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
144,9.98,499,0,70.56925676241744,2.0,5,0,1.4982983545287878,488.02,500,1,70.2960184084535,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
145,9.98,499,0,70.56925676241744,1.92,5,0,1.4961174241812623,488.1,500,1,70.30756048409366,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
146,9.98,499,0,70.56925676241744,1.84,5,0,1.461897006338975,488.18,500,1,70.31842734653411,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
147,9.98,499,0,70.56925676241744,1.76,5,0,1.4222718245318446,488.26,500,1,70.32919967218888,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
148,9.98,499,0,70.56925676241744,1.66,5,0,1.364416598059854,488.36,500,1,70.3425322030327,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
149,9.98,499,0,70.56925676241744,1.64,5,0,1.3211003453367878,488.38,500,1,70.3446007675277,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
150,9.98,499,0,70.56925676241744,1.6,5,0,1.3401187885209798,488.42,500,1,70.35075097868754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
151,9.98,499,0,70.56925676241744,1.5,5,0,1.2975644374703539,488.52,500,1,70.36442746914966,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
152,9.98,499,0,70.56925676241744,1.48,5,0,1.281580656686046,488.54,500,1,70.36702903711515,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
153,9.98,499,0,70.56925676241744,1.46,5,0,1.2811028412254493,488.56,500,1,70.36991472184106,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
154,9.98,499,0,70.56925676241744,1.38,5,0,1.2270755012281378,488.64,500,1,70.38052838328372,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
155,9.98,499,0,70.56925676241744,1.3,4,0,1.1823532398033463,488.72,500,1,70.39133759322424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
156,9.98,499,0,70.56925676241744,1.28,4,0,1.19591140208322,488.74,500,1,70.39446000929334,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
157,9.98,499,0,70.56925676241744,1.2,4,0,1.1065666703449764,488.82,500,1,70.40457139610601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
158,9.98,499,0,70.56925676241744,1.2,4,0,1.1065666703449764,488.82,500,1,70.40457139610601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
159,9.98,499,0,70.56925676241744,1.18,4,0,1.119219844902908,488.84,500,1,70.40766423958027,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
160,9.98,499,0,70.56925676241744,1.18,4,0,1.119219844902908,488.84,500,1,70.40766423958027,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
161,9.98,499,0,70.56925676241744,1.18,4,0,1.119219844902908,488.84,500,1,70.40766423958027,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
162,9.98,499,0,70.56925676241744,1.16,4,0,1.131370849898476,488.86,500,1,70.41075115031099,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
163,9.98,499,0,70.56925676241744,1.16,4,0,1.131370849898476,488.86,500,1,70.41075115031099,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
164,9.98,499,0,70.56925676241744,1.12,4,0,1.0811935959099717,488.9,500,1,70.41574789079792,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
165,9.98,499,0,70.56925676241744,1.1,4,0,1.0738068841694937,488.92,500,1,70.41852724668301,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
166,9.98,499,0,70.56925676241744,1.08,4,0,1.08496214548843,488.94,500,1,70.42159049725635,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
167,9.98,499,0,70.56925676241744,1.04,4,0,1.0872170051680254,488.98,500,1,70.42740943695145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
168,9.98,499,0,70.56925676241744,1.02,4,0,1.0783585409580354,489.0,500,1,70.43016515148396,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
169,9.98,499,0,70.56925676241744,0.98,3,0,0.9997958975384394,489.04,500,1,70.43478964146009,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
170,9.98,499,0,70.56925676241744,0.94,3,0,0.9563962973323457,489.08,500,1,70.43997010046996,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
171,9.98,499,0,70.56925676241744,0.9,3,0,0.9313146293146639,489.12,500,1,70.44541670466488,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
172,9.98,499,0,70.56925676241744,0.88,3,0,0.8953394066281369,489.14,500,1,70.44784146691038,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
173,9.98,499,0,70.56925676241744,0.82,3,0,0.8497298490264602,489.2,500,1,70.45594947431005,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
174,9.98,499,0,70.56925676241744,0.74,3,0,0.8283250865328129,489.28,500,1,70.46725683403807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
175,9.98,499,0,70.56925676241744,0.74,3,0,0.8283250865328129,489.28,500,1,70.46725683403807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
176,9.98,499,0,70.56925676241744,0.72,3,0,0.83397254396151,489.3,500,1,70.47021371053282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
177,9.98,499,0,70.56925676241744,0.68,3,0,0.8191583535332259,489.34,500,1,70.47582014059712,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
178,9.98,499,0,70.56925676241744,0.6,2,0,0.7284313590846835,489.42,500,1,70.4863831110778,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
179,9.98,499,0,70.56925676241744,0.6,2,0,0.7284313590846835,489.42,500,1,70.4863831110778,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
180,9.98,499,0,70.56925676241744,0.58,2,0,0.7024737630368141,489.44,500,1,70.48900913024148,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
181,9.98,499,0,70.56925676241744,0.58,2,0,0.7024737630368141,489.44,500,1,70.48900913024148,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
182,9.98,499,0,70.56925676241744,0.54,2,0,0.7059513771774762,489.48,500,1,70.49482250491876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
183,9.98,499,0,70.56925676241744,0.52,2,0,0.7068181072487418,489.5,500,1,70.49772032788417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
184,9.98,499,0,70.56925676241744,0.5,2,0,0.7071067811865476,489.52,500,1,70.50061224223951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
185,9.98,499,0,70.56925676241744,0.5,2,0,0.7071067811865476,489.52,500,1,70.50061224223951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
186,9.98,499,0,70.56925676241744,0.48,2,0,0.7068181072487417,489.54,500,1,70.5034982487119,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
187,9.98,499,0,70.56925676241744,0.44,2,0,0.6749149606295839,489.58,500,1,70.5089631008074,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
188,9.98,499,0,70.56925676241744,0.42,2,0,0.6727949622466638,489.6,500,1,70.51183139975119,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
189,9.98,499,0,70.56925676241744,0.38,2,0,0.6667006794044592,489.64,500,1,70.5175502833102,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
190,9.98,499,0,70.56925676241744,0.36,2,0,0.6627093431281831,489.66,500,1,70.52040086936198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
191,9.98,499,0,70.56925676241744,0.36,2,0,0.6627093431281831,489.66,500,1,70.52040086936198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
192,9.98,499,0,70.56925676241744,0.3,2,0,0.5802884574739972,489.72,500,1,70.528338493206,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
193,9.98,499,0,70.56925676241744,0.28,2,0,0.5728553615932406,489.74,500,1,70.53116549527908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
194,9.98,499,0,70.56925676241744,0.26,2,0,0.5272183453498839,489.76,500,1,70.53369725868332,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
195,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
196,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
197,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
198,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
199,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
200,9.98,499,0,70.56925676241744,0.24,2,0,0.4763809143009448,489.78,500,1,70.53622314463829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.05,35
1,497.6,499,495,1.1065666703449766,2.34,5,0,1.099350457575485,0.06,1,0,0.2398979374820952,0.9996223999999999,1.0,0.99856,0.00043218741210686654,0.9999243110693324,1.0,0.9994013530152643,0.00015042717649931838,0.06,5
2,494.7,499,488,2.9571773634977663,5.14,12,0,2.8643480577468874,0.16,2,0,0.42185208743524,0.9976927999999999,1.0,0.99056,0.002391405563978763,0.9989693957044392,1.0,0.996040452381785,0.0010791072125571062,0.06,5
3,488.86,499,474,6.439704645274305,10.52,24,0,6.048241437789658,0.62,4,0,0.8780776777502463,0.9904736,1.0,0.96432,0.009302447727038615,0.9953252724363273,1.0,0.9826688537884173,0.004642470974477489,0.06,5
4,479.68,499,458,10.214915065526423,19.02,42,0,9.713214226621632,1.3,4,0,1.1111677990074318,0.9743776,1.0,0.92336,0.019198449189070092,0.9868186384800345,1.0,0.9586044806059403,0.01019380784988161,0.06,5
5,465.3,499,424,15.662577263356496,31.96,71,0,14.427807617689572,2.74,7,0,1.7474179201768256,0.9471744,1.0,0.86144,0.030723271254399828,0.9715469603486585,1.0,0.9181820123689506,0.01757592724570067,0.06,5
6,446.82,499,391,21.78624355328987,48.3,102,0,19.94507764961018,4.88,11,0,2.685106314164738,0.9111968,1.0,0.79968,0.04286873431054098,0.9496316981756501,1.0,0.8721853953693163,0.02658327796563041,0.06,5
7,423.0,499,354,28.219258151344896,68.78,136,0,25.481718136414457,8.22,19,1,4.097236500224939,0.8678239999999999,1.0,0.73984,0.05281044052620113,0.9201114188687006,1.0,0.8170858311921435,0.03637598210005493,0.06,5
8,395.02,499,319,34.013496720914645,92.8,165,0,30.088983678009296,12.18,24,1,5.057586744038048,0.8212384,1.0,0.69696,0.058789520632194864,0.883607873049124,1.0,0.7619310724399826,0.0459403762972797,0.06,5
9,364.46,499,281,39.53103146870306,118.18,194,0,34.21223674151023,17.36,32,1,6.787623791482104,0.7783424,1.0,0.6808,0.059474143054621946,0.8424884997444859,1.0,0.7137782167427243,0.054235252715454235,0.06,5
10,331.9,499,250,41.91889642572929,144.56,219,0,35.63944157697154,23.54,40,1,8.111996659017949,0.7407680000000001,1.0,0.66784,0.05404992763687125,0.7974894939810849,1.0,0.6618404217589946,0.05773010391925907,0.06,5
11,301.64,499,223,44.61525318012364,168.46,233,0,37.041185020934485,29.9,51,1,9.555957645919756,0.7172192,1.0,0.67376,0.04905749812002154,0.7558118900040851,1.0,0.6322266993454998,0.06046018299642343,0.06,5
12,270.76,499,193,46.14730628705234,191.62,252,0,37.6454404101409,37.62,64,1,10.888844694250631,0.7052928,1.0,0.67344,0.0454953252157823,0.715478400295283,1.0,0.5920011572070785,0.06103378332703464,0.06,5
13,240.72,499,162,48.944383263672094,213.26,276,0,39.38911586948343,46.02,73,1,12.518541350773278,0.7054656,1.0,0.67808,0.04426860776335895,0.6774027950057068,1.0,0.5567859569029611,0.06339879018995746,0.06,5
14,214.06,499,146,50.264772425017256,230.24,275,0,39.38276842706201,55.7,84,1,14.463536135780227,0.7151808,1.0,0.6632,0.04516030783141952,0.6479593877214396,1.0,0.562117848093551,0.06283380077412708,0.06,5
15,188.78,499,125,52.50045286490783,245.08,290,0,40.67885174868923,66.14,96,1,16.151085134454842,0.7329408,1.0,0.6824,0.04473573980246073,0.6223671504806243,1.0,0.5426063973751185,0.06471781735627044,0.06,5
16,165.88,499,114,53.41315285544549,256.48,292,0,40.45316768202713,77.64,108,1,17.842576916477288,0.7555808,1.0,0.70224,0.0436208182763923,0.6028327275479337,1.0,0.5470971341909214,0.06441293375359727,0.06,5
17,145.76,499,97,55.460432669036514,265.52,303,0,40.93959711874186,88.72,120,1,20.13124285223121,0.7786528,1.0,0.71584,0.04285607727437193,0.5863205679762553,1.0,0.5193264046138949,0.06501518358316269,0.06,5
18,129.1,499,83,57.14973172933268,270.82,306,0,41.290751052130055,100.08,138,1,21.97293325704075,0.8024064,1.0,0.72656,0.041395326452168875,0.5785729664095812,1.0,0.5136608694922453,0.06514917844553304,0.06,5
19,113.08,499,71,58.55290299361417,274.94,306,0,41.56451096101783,111.98,150,1,23.193498385257428,0.8260992,1.0,0.75712,0.03812901171078023,0.5705381468315188,1.0,0.5091777481965387,0.06636663581660181,0.06,5
20,99.18,499,59,59.923314940592064,276.82,312,0,41.781594424495836,124.0,168,1,24.727907063783263,0.8487775999999999,1.0,0.77888,0.03481076086030682,0.5669878336208467,1.0,0.5096350910058761,0.06687753605696536,0.06,5
21,88.14,499,52,61.09811781061672,276.3,306,0,41.67378170543986,135.56,173,1,25.72393469760275,0.8683136,1.0,0.81216,0.031153186606751843,0.5683218686134082,1.0,0.5056842949195307,0.06742291254101619,0.06,5
22,77.94,499,43,62.24389487314875,275.02,302,0,41.364230826122395,147.04,187,1,27.204411406975904,0.8868031999999999,1.0,0.84,0.028269106628102347,0.5720644498737676,1.0,0.5105224264325674,0.06689188826663703,0.06,5
23,68.62,499,35,63.289387187839345,273.28,306,0,41.15626765569173,158.1,199,1,28.31762269509998,0.903232,1.0,0.85872,0.0252523124016921,0.57469467236141,1.0,0.508388001764501,0.06665154835940912,0.06,5
24,60.6,499,32,64.13219765071368,269.76,304,0,40.8164432651392,169.64,207,1,29.54537154262638,0.9180544,1.0,0.87872,0.021249703398650333,0.5800519211670905,1.0,0.518864106499236,0.06606806287448157,0.06,5
25,54.7,499,30,64.83141402821597,265.58,296,0,40.72510633152828,179.72,222,1,31.22534292552008,0.9290559999999999,1.0,0.89264,0.019256949553925963,0.5884825326903439,1.0,0.5070428061396319,0.06589566308135936,0.06,5
26,49.24,499,27,65.492968932488,260.56,288,0,39.80521963516947,190.2,233,1,32.07453055313643,0.9393344,1.0,0.9016,0.017053339149951406,0.5993301013316185,1.0,0.5280300757265417,0.0648112634579273,0.06,5
27,44.64,499,21,66.0444377302286,255.08,283,0,38.88173591488815,200.28,242,1,32.761998892445064,0.9477248,1.0,0.91728,0.014771163611881747,0.6081100894367836,1.0,0.5385076078526194,0.06445995205933709,0.06,5
28,40.54,499,19,66.54757696565667,249.64,279,0,38.20981816342015,209.82,249,1,33.75886278189078,0.9551999999999999,1.0,0.92768,0.012951188740649195,0.6181905725196546,1.0,0.5407940498148017,0.0628703637822186,0.06,5
29,36.6,499,15,67.04917476550096,243.18,270,0,37.17069835672354,220.22,258,1,34.8590690334316,0.9623232,1.0,0.93888,0.011509802289122692,0.6305921244330345,1.0,0.5561925443060947,0.061984184638222035,0.06,5
30,33.46,499,12,67.46312976397569,236.68,267,0,36.28202455931103,229.86,269,1,35.996604148226005,0.9679488,1.0,0.94512,0.010370265310600544,0.6422530814342116,1.0,0.5837878418515302,0.059514230825106484,0.06,5
31,30.68,499,10,67.8153074045038,230.18,260,0,35.45775871457789,239.14,276,1,37.197767104370925,0.9727296,1.0,0.95264,0.009268911602001304,0.6545794129146255,1.0,0.5896215035661935,0.058505067582655015,0.06,5
32,28.42,499,6,68.10378933986698,223.46,249,0,34.28048174357281,248.12,283,1,38.13437037741193,0.9767712000000001,1.0,0.95856,0.007972176268057535,0.6686327013286244,1.0,0.6175573215067091,0.05576152681517017,0.06,5
33,26.0,499,5,68.42096587617404,216.54,243,0,33.338835600297635,257.46,290,1,39.26581833854884,0.9806144,1.0,0.96544,0.0067345506221003736,0.6803277757125851,1.0,0.6157164381420942,0.05470056133945884,0.06,5
34,23.94,499,4,68.68336399591911,209.7,239,0,32.29914385672708,266.36,301,1,40.39587774483319,0.9838496000000001,1.0,0.97168,0.005884585522830849,0.6956588956617873,1.0,0.6323403468058583,0.05316479462059788,0.06,5
35,22.28,499,4,68.91226009816202,203.72,228,0,31.525202098431322,274.0,305,1,41.31215169355162,0.986256,1.0,0.97344,0.0055202957625585915,0.7052957448804483,1.0,0.6209417063521966,0.054619918158067805,0.06,5
36,21.08,499,4,69.06632127668213,196.82,224,0,30.331293195951524,282.1,311,1,42.24865654185747,0.9881663999999999,1.0,0.976,0.004866688837895642,0.7186025222633122,1.0,0.6479258531809339,0.052177344705711934,0.06,5
37,19.8,499,4,69.23252745020116,190.12,219,0,29.54528865373722,290.08,317,1,43.407344436401644,0.9899935999999999,1.0,0.98128,0.004100830060326023,0.7317322982951262,1.0,0.6521987816105463,0.05083523952034289,0.06,5
38,18.78,499,4,69.3692544964104,183.92,214,0,28.91496328963286,297.3,326,1,44.47345000224336,0.9914400000000001,1.0,0.9824,0.0037204871307123175,0.7445517017800592,1.0,0.6644110275689223,0.05292397925588055,0.06,5
39,17.98,499,3,69.4792554563987,177.34,210,0,28.121899375571985,304.68,334,1,45.48219656174966,0.9924864,1.0,0.98416,0.003368457383262728,0.7535582494954407,1.0,0.641812865497076,0.05342150098457711,0.06,5
40,17.2,499,2,69.58360116450145,170.88,202,0,27.055981269378865,311.92,341,1,46.35569665364655,0.9935584,1.0,0.98752,0.003026273629669452,0.7666197354422077,1.0,0.6358395989974936,0.05254318821633508,0.06,5
41,16.62,499,1,69.66476285521591,163.88,194,0,26.20066987771145,319.5,349,1,47.42566686458946,0.9944672,1.0,0.98832,0.002733716196845967,0.7824899874823643,1.0,0.6270965876229034,0.05576664380756669,0.06,5
42,15.9,499,1,69.75679324683462,158.1,185,0,25.361267270209918,326.0,358,1,48.28994064343979,0.9952768000000001,1.0,0.99008,0.002359548071568115,0.7924519469176683,1.0,0.6270965876229034,0.055634953760751914,0.06,5
43,15.32,499,1,69.8378413299885,152.62,181,0,24.534765005549797,332.06,360,1,49.09192127727205,0.9959616,1.0,0.99184,0.0021301483708025238,0.8035840951762978,1.0,0.6686487854251012,0.056444291893963716,0.06,5
44,14.84,499,0,69.90587257454241,147.18,174,0,23.816209537512346,337.98,365,1,49.92463299406254,0.9964991999999999,1.0,0.99232,0.001953353829615486,0.8112844870239803,1.0,0.7005855986119144,0.053103979157215854,0.06,5
45,14.48,499,0,69.95019802746546,141.8,166,0,23.2580905387825,343.72,374,1,50.790100272733135,0.996896,1.0,0.99344,0.0016846194992171997,0.8184087466642745,1.0,0.7005855986119144,0.05177421753202012,0.06,5
46,14.1,499,0,70.00240520649186,136.8,161,0,22.639138946631736,349.1,379,1,51.54045369752713,0.9972768000000001,1.0,0.99392,0.0015344924574727512,0.8260922591431948,1.0,0.711002265278581,0.05146448407050706,0.06,5
47,13.78,499,0,70.04438534506065,131.82,161,0,21.952350996777415,354.4,384,1,52.243152075420454,0.9976255999999999,1.0,0.99488,0.0013547018046757816,0.8317881054140779,1.0,0.5910976557183963,0.060207883154619606,0.06,5
48,13.34,499,0,70.10621970136691,127.7,158,0,21.354395427677943,358.96,389,1,52.79879404930784,0.9980288,1.0,0.99584,0.0012062162800616288,0.8395757712918056,1.0,0.6365667061582729,0.060662739176765526,0.06,5
49,13.1,499,0,70.13696512931695,122.94,154,0,20.95321318693491,363.96,396,1,53.5582688598624,0.9982656,1.0,0.99648,0.0010421253009389694,0.8483863663625413,1.0,0.6365667061582729,0.058785590048392615,0.06,5
50,12.7,499,0,70.19688056328661,118.18,146,0,20.24411227079748,369.12,399,1,54.2532384061175,0.9985504000000001,1.0,0.99648,0.0010136878720991055,0.852387491657092,1.0,0.6820357565981495,0.06079493649315595,0.06,5
51,12.42,499,0,70.23752413004297,113.78,141,0,19.57746517956661,373.8,404,1,54.84300413034297,0.9987775999999999,1.0,0.99664,0.000990408202794819,0.8664231732651515,1.0,0.7393881340160506,0.05624154293805806,0.06,5
52,12.24,499,0,70.25857780443637,109.02,135,0,18.9365104644818,378.74,409,1,55.504296579413655,0.9989472,1.0,0.9968,0.0008342637961895879,0.8760894158761563,1.0,0.7664705882352941,0.054245286842665025,0.06,5
53,12.1,499,0,70.27881789627625,104.88,132,0,18.407673643879928,383.02,415,1,56.10358131826075,0.9990848,1.0,0.99712,0.0007357302078720842,0.8815654270555505,1.0,0.7828815536640538,0.05223473120120355,0.06,5
54,12.02,499,0,70.28934078913692,101.12,127,0,18.224943660504724,386.86,419,1,56.723464532514484,0.9991711999999999,1.0,0.99712,0.0007167746351197322,0.8910315036057975,1.0,0.7828815536640538,0.054450743451706765,0.06,5
55,11.94,499,0,70.29947890769802,97.04,122,0,17.359300277443467,391.02,421,1,57.21049211607313,0.9992384,1.0,0.99712,0.0006707393422978277,0.8944346504670443,1.0,0.7828815536640538,0.053754357170414095,0.06,5
56,11.84,499,0,70.31397805702706,93.2,118,0,16.995797799960524,394.96,426,1,57.78000501550548,0.999296,1.0,0.99728,0.0006416305758911162,0.8959724546019362,1.0,0.7828815536640538,0.0511303003797892,0.06,5
57,11.74,499,0,70.32745856755686,89.82,113,0,16.29910477070844,398.44,429,1,58.17782732138365,0.9993631999999999,1.0,0.99744,0.0006025708189389307,0.900909327146025,1.0,0.7828815536640538,0.05100929444055612,0.06,5
58,11.62,499,0,70.34518099909843,85.68,109,0,15.752473080861474,402.7,434,1,58.76978607330503,0.9994303999999999,1.0,0.99792,0.000560032652109284,0.9043650009415005,1.0,0.7828815536640538,0.0505625172395144,0.06,5
59,11.48,499,0,70.3638473962884,82.78,107,0,15.494949802685879,405.74,440,1,59.2317516891343,0.9995104,1.0,0.99824,0.0004949086083432256,0.9123477143545429,1.0,0.7828815536640538,0.05307189755326822,0.06,5
60,11.4,499,0,70.37537834748046,79.58,102,0,14.940822041149747,409.02,444,1,59.64503503294831,0.9995392,1.0,0.99824,0.000483405605668615,0.9121389505681808,1.0,0.7828815536640538,0.056632272722840715,0.06,5
61,11.28,499,0,70.39104766827053,76.3,100,0,14.328863406795824,412.42,447,1,60.083306113007694,0.9995904,1.0,0.9984,0.00042903289441461554,0.9146106701807675,1.0,0.8,0.052786930159758896,0.06,5
62,11.18,499,0,70.40399165399877,73.26,92,0,13.597433731466854,415.56,447,1,60.44297700633014,0.9996384,1.0,0.99856,0.00037946987726971494,0.9173305411292125,1.0,0.76,0.05843212988237112,0.06,5
63,11.14,499,0,70.40988161168451,70.1,89,0,12.966597590008899,418.76,448,1,60.83183913923058,0.9996896,1.0,0.99872,0.00032712077280417035,0.9231861835686218,1.0,0.76,0.057727347145786645,0.06,5
64,11.1,499,0,70.41603771405303,67.46,88,0,12.734670656703058,421.44,449,1,61.22296487896863,0.9997343999999999,1.0,0.99872,0.0003127505363051975,0.9326440210865162,1.0,0.7917649121534202,0.0519086867354544,0.06,5
65,11.0,499,0,70.43045491541167,65.32,87,0,12.744650738603221,423.68,452,1,61.589636021867534,0.9997856,1.0,0.99872,0.00026775072171627743,0.9393179514935124,1.0,0.8,0.04670915469916073,0.06,5
66,10.96,499,0,70.43652809299958,62.86,83,0,12.033982495162507,426.18,453,1,61.84862692947374,0.9998016,1.0,0.99888,0.000257708584035772,0.9399369949766482,1.0,0.8,0.04833673695651383,0.06,5
67,10.94,499,0,70.43955579366016,60.38,80,0,11.693169120543526,428.68,457,1,62.191422730345145,0.9998176,1.0,0.99888,0.00025040831961142704,0.946354223267878,1.0,0.85,0.04038474049088572,0.06,5
