day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T,network
199,7.453333333333333,0,499,49.50984992592738,0.5933333333333334,0,4,0.7937605062990277,491.9533333333333,1,500,49.45459546152512,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
200,7.453333333333333,0,499,49.50984992592738,0.57,0,4,0.7791814588524281,491.9766666666667,1,500,49.45680986844418,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
201,7.453333333333333,0,499,49.50984992592738,0.5566666666666666,0,4,0.7673013707364287,491.99,1,500,49.45816684389472,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
202,7.453333333333333,0,499,49.50984992592738,0.54,0,4,0.7507409940410739,492.00666666666666,1,500,49.45982412927234,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
203,7.453333333333333,0,499,49.50984992592738,0.51,0,4,0.7337310161178805,492.0366666666667,1,500,49.46329326031655,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
204,7.453333333333333,0,499,49.50984992592738,0.5,0,4,0.7199962838997377,492.0466666666667,1,500,49.464129994126125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
205,7.453333333333333,0,499,49.50984992592738,0.4633333333333333,0,4,0.7143925704432899,492.0833333333333,1,500,49.46742844686837,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
206,7.453333333333333,0,499,49.50984992592738,0.44,0,4,0.7080993449186684,492.1066666666667,1,500,49.469715970644884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
207,7.453333333333333,0,499,49.50984992592738,0.4066666666666667,0,4,0.6704131074726433,492.14,1,500,49.47287760712021,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
208,7.453333333333333,0,499,49.50984992592738,0.38666666666666666,0,4,0.6622821258872901,492.16,1,500,49.474844795699234,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
209,7.453333333333333,0,499,49.50984992592738,0.37,0,4,0.6489765547089298,492.1766666666667,1,500,49.47597088018937,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
210,7.453333333333333,0,499,49.50984992592738,0.36666666666666664,0,4,0.6431181010217029,492.18,1,500,49.47633061343475,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
211,7.453333333333333,0,499,49.50984992592738,0.35,0,4,0.6288759415280378,492.19666666666666,1,500,49.47792307479035,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
212,7.453333333333333,0,499,49.50984992592738,0.33,0,4,0.6183644410376452,492.21666666666664,1,500,49.47979948841347,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
213,7.453333333333333,0,499,49.50984992592738,0.32666666666666666,0,4,0.6174352677989509,492.22,1,500,49.480088897701215,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
214,7.453333333333333,0,499,49.50984992592738,0.31,0,4,0.6124953074695683,492.2366666666667,1,500,49.48160012967983,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
215,7.453333333333333,0,499,49.50984992592738,0.2966666666666667,0,4,0.5970850784087786,492.25,1,500,49.4831564870283,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
216,7.453333333333333,0,499,49.50984992592738,0.2833333333333333,0,4,0.5866880760256891,492.2633333333333,1,500,49.48416849857679,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
217,7.453333333333333,0,499,49.50984992592738,0.27,0,4,0.5757937664984413,492.27666666666664,1,500,49.48544722622485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
218,7.453333333333333,0,499,49.50984992592738,0.25666666666666665,0,4,0.546306132300856,492.29,1,500,49.48645198199085,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
219,7.453333333333333,0,499,49.50984992592738,0.24666666666666667,0,3,0.5228768717063705,492.3,1,500,49.48689904669241,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
220,7.453333333333333,0,499,49.50984992592738,0.24333333333333335,0,3,0.51478692110038,492.30333333333334,1,500,49.48704761680896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
221,7.453333333333333,0,499,49.50984992592738,0.23333333333333334,0,3,0.496363588102716,492.31333333333333,1,500,49.48762713737493,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
222,7.453333333333333,0,499,49.50984992592738,0.23,0,3,0.49455226194946367,492.31666666666666,1,500,49.488045131378,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
223,7.453333333333333,0,499,49.50984992592738,0.22,0,3,0.4750638049031909,492.32666666666665,1,500,49.48909500050273,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
224,7.453333333333333,0,499,49.50984992592738,0.21333333333333335,0,3,0.47105754026767493,492.3333333333333,1,500,49.48992893281221,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
225,7.453333333333333,0,499,49.50984992592738,0.21333333333333335,0,3,0.47105754026767493,492.3333333333333,1,500,49.48992893281221,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
226,7.453333333333333,0,499,49.50984992592738,0.20333333333333334,0,3,0.46480357510852677,492.3433333333333,1,500,49.49084022769974,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
227,7.453333333333333,0,499,49.50984992592738,0.19,0,2,0.43342765460059796,492.3566666666667,1,500,49.49202958251167,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
228,7.453333333333333,0,499,49.50984992592738,0.18333333333333332,0,2,0.42856479264385267,492.36333333333334,1,500,49.492656685358945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
229,7.453333333333333,0,499,49.50984992592738,0.18333333333333332,0,2,0.42856479264385267,492.36333333333334,1,500,49.492656685358945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
230,7.453333333333333,0,499,49.50984992592738,0.18333333333333332,0,2,0.42856479264385267,492.36333333333334,1,500,49.492656685358945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
231,7.453333333333333,0,499,49.50984992592738,0.17333333333333334,0,2,0.41294547919167046,492.37333333333333,1,500,49.493561848355704,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
232,7.453333333333333,0,499,49.50984992592738,0.16,0,2,0.4020016805568959,492.38666666666666,1,500,49.494675456565226,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
233,7.453333333333333,0,499,49.50984992592738,0.15333333333333332,0,2,0.3962477294562326,492.3933333333333,1,500,49.495230899838376,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
234,7.453333333333333,0,499,49.50984992592738,0.15,0,2,0.39329667459500806,492.39666666666665,1,500,49.49550828128037,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
235,7.453333333333333,0,499,49.50984992592738,0.15,0,2,0.39329667459500806,492.39666666666665,1,500,49.49550828128037,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
236,7.453333333333333,0,499,49.50984992592738,0.13333333333333333,0,2,0.36879387009224307,492.41333333333336,1,500,49.49682421712353,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
237,7.453333333333333,0,499,49.50984992592738,0.12,0,2,0.3549930518892336,492.4266666666667,1,500,49.498264780459486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
238,7.453333333333333,0,499,49.50984992592738,0.11333333333333333,0,2,0.34769507008501993,492.43333333333334,1,500,49.499017478396915,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
239,7.453333333333333,0,499,49.50984992592738,0.11,0,2,0.34393940510105975,492.43666666666667,1,500,49.49935970217502,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
240,7.453333333333333,0,499,49.50984992592738,0.10666666666666667,0,2,0.34010949774606297,492.44,1,500,49.4995665667994,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
241,7.453333333333333,0,499,49.50984992592738,0.1,0,2,0.33221663561084447,492.44666666666666,1,500,49.500249878314854,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
242,7.453333333333333,0,499,49.50984992592738,0.1,0,2,0.33221663561084447,492.44666666666666,1,500,49.500249878314854,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
243,7.453333333333333,0,499,49.50984992592738,0.09666666666666666,0,2,0.31779269376369795,492.45,1,500,49.50059119271299,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
244,7.453333333333333,0,499,49.50984992592738,0.09,0,2,0.3091146057126434,492.45666666666665,1,500,49.50127313881365,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
245,7.453333333333333,0,499,49.50984992592738,0.08,0,2,0.2953372314280042,492.46666666666664,1,500,49.502294351296115,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
246,7.453333333333333,0,499,49.50984992592738,0.07666666666666666,0,2,0.29052292069137287,492.47,1,500,49.502431614880834,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
247,7.453333333333333,0,499,49.50984992592738,0.07333333333333333,0,2,0.28558844178729853,492.47333333333336,1,500,49.50277133780118,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
248,7.453333333333333,0,499,49.50984992592738,0.07,0,2,0.2683406211575332,492.4766666666667,1,500,49.503110833186696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
249,7.453333333333333,0,499,49.50984992592738,0.07,0,2,0.2683406211575332,492.4766666666667,1,500,49.503110833186696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
250,7.453333333333333,0,499,49.50984992592738,0.06666666666666667,0,1,0.2498606077393724,492.48,1,500,49.50345010104202,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,3,Erdos-Renyi
1,497.73333333333335,494,499,1.101331918878555,2.183333333333333,0,5,1.0740425722687663,0.08333333333333333,0,2,0.3000371586054562,0.9996480134893033,0.9976288333860259,1.0,0.0004479132533978636,0.9998350538809859,0.9989725586411563,1.0,0.00021652371500257525,0.04,5,Erdos-Renyi
2,495.1166666666667,485,499,2.7812779879718494,4.56,0,15,2.6914456336070054,0.3233333333333333,0,3,0.565557311387421,0.9979333965644431,0.9843503003477712,1.0,0.0024795954705294837,0.9989962261475623,0.9931314469973923,1.0,0.0012083317084385248,0.04,5,Erdos-Renyi
3,490.14666666666665,470,499,5.812438129757875,9.123333333333333,0,30,5.539290087287897,0.73,0,5,0.859979777315318,0.9920439456212456,0.9468858678469807,1.0,0.008484881899348451,0.9960305079654325,0.973683565903942,1.0,0.004306398579567046,0.04,5,Erdos-Renyi
4,481.9266666666667,450,499,10.042449478454603,16.656666666666666,0,49,9.418837715020642,1.4166666666666667,0,6,1.3425337532009525,0.9775850985351461,0.8981979133733797,1.0,0.019714739691653656,0.9884683530095735,0.9456140309422838,1.0,0.010477507242431091,0.04,5,Erdos-Renyi
5,469.4866666666667,426,499,14.913456771154896,27.823333333333334,0,66,13.777209219157939,2.69,0,10,2.0034835882268447,0.9504157445463168,0.838286436926968,1.0,0.034628640959611934,0.9735934461334923,0.9079147054416209,1.0,0.01924753456435264,0.04,5,Erdos-Renyi
6,453.38,404,499,19.645919181046917,42.06666666666667,0,85,17.77438187558391,4.553333333333334,0,15,2.8870293875372846,0.9112619875645485,0.79481504900411,1.0,0.04904355716969693,0.9506613842918513,0.874062323108008,1.0,0.028929279031937132,0.04,5,Erdos-Renyi
7,434.6333333333333,382,499,23.46260574723938,58.47666666666667,0,108,20.920045008701806,6.89,0,20,3.7252505471170645,0.8653282748445569,0.7375908947202023,1.0,0.05815296036660916,0.921590958631817,0.8334160525110639,1.0,0.036771430805138866,0.04,5,Erdos-Renyi
8,415.16,359,499,25.475565051941807,74.64333333333333,0,124,22.03833970482743,10.196666666666667,0,25,4.737030054229246,0.8218452945515861,0.6938033512488144,1.0,0.059485938410677,0.8913554845758878,0.7950542109225436,1.0,0.04058629277101283,0.04,5,Erdos-Renyi
9,395.81,340,499,26.830707336693326,90.29,0,144,22.682612349772093,13.9,1,32,5.660695916658089,0.7830556433765413,0.6517546632943408,1.0,0.05815767305801834,0.8612457758284485,0.750856211903244,1.0,0.042895663107675626,0.04,5,Erdos-Renyi
10,376.76666666666665,315,499,27.348345389450724,104.85666666666667,0,161,22.624079032359095,18.376666666666665,1,42,6.610126180031817,0.7503983559911476,0.6236168194751818,1.0,0.053916642962606315,0.8324010314897373,0.7157972382941562,1.0,0.043206967306644035,0.04,5,Erdos-Renyi
11,358.21666666666664,296,499,28.082470321419358,118.38666666666667,0,171,22.507163234812236,23.39666666666667,1,46,7.629330102632778,0.7246949098956686,0.6138159974707557,1.0,0.049664865385834554,0.8056224174610175,0.6963492056923949,1.0,0.043260009632262494,0.04,5,Erdos-Renyi
12,340.4633333333333,285,499,27.97601676320881,130.5,0,182,21.705616306942638,29.036666666666665,1,51,8.688707288007686,0.7056623458741701,0.6146063863420803,1.0,0.04383135961178889,0.7815464388974334,0.6774441713145015,1.0,0.04136388222759219,0.04,5,Erdos-Renyi
13,323.47333333333336,267,499,28.5814441913356,141.65666666666667,0,191,21.67343801230282,34.87,1,58,9.603847124911049,0.6916218779639582,0.6161871640847297,1.0,0.04052229757215781,0.7590056706648364,0.6567770416305664,1.0,0.04111076274603513,0.04,5,Erdos-Renyi
14,307.82666666666665,259,499,29.050698773344866,151.20666666666668,0,199,21.61979047128571,40.96666666666667,1,65,10.219606486783361,0.6830456317841711,0.6161871640847297,1.0,0.03815933421707662,0.7396239153021016,0.638958370975855,1.0,0.0409521649985817,0.04,5,Erdos-Renyi
15,292.89666666666665,241,499,29.772818553803088,159.44666666666666,0,216,21.859703666109525,47.656666666666666,1,71,11.177742556127296,0.6793481926441142,0.6144483085678154,1.0,0.03720302337452775,0.7229541275731501,0.6056823342815857,1.0,0.0414572545584459,0.04,5,Erdos-Renyi
16,278.7366666666667,228,499,30.238085172044144,166.74333333333334,0,219,21.849839982168675,54.52,1,83,12.270485567144917,0.6786321003266941,0.6261460638634208,1.0,0.03648926395990526,0.708120485811518,0.6033745027971859,1.0,0.041305540238106515,0.04,5,Erdos-Renyi
17,264.97,219,499,30.64887619538657,173.36333333333334,0,220,21.705646866854376,61.666666666666664,1,92,12.976782285444836,0.680491621877964,0.6288333860259248,1.0,0.035894646959495,0.6946145990740974,0.6016724206531331,1.0,0.040871236604691843,0.04,5,Erdos-Renyi
18,252.01333333333332,206,499,31.011053518975213,178.77333333333334,0,222,21.60643613595756,69.21333333333334,1,102,13.79233787903463,0.6849473074085783,0.641005374644325,1.0,0.035551028328590716,0.683475320217455,0.5936497832272641,1.0,0.040303426105695594,0.04,5,Erdos-Renyi
19,239.50333333333333,196,499,31.85811965861816,183.55333333333334,0,226,21.83076797374062,76.94333333333333,1,107,14.613188328789327,0.6914353461903257,0.6394245969016756,1.0,0.03529875488301299,0.6735035324190654,0.5828411627609532,1.0,0.04070624936569565,0.04,5,Erdos-Renyi
20,227.84666666666666,184,499,32.4787013651013,187.52666666666667,0,227,21.97328772548872,84.62666666666667,1,115,15.206074594411,0.6994288123089893,0.6520708188428707,1.0,0.034878646575758135,0.6655085583186303,0.5813426523388496,1.0,0.04081319098773049,0.04,5,Erdos-Renyi
21,217.05333333333334,173,499,33.06875105812187,190.43666666666667,0,230,22.111135881922763,92.51,1,126,15.938108765998223,0.7085351459584782,0.6563389187480241,1.0,0.034465109818401306,0.6591762698130564,0.5736557983897546,1.0,0.04104424862328337,0.04,5,Erdos-Renyi
22,206.27,163,499,33.815411281452405,193.1,0,227,22.19350894889951,100.63,1,137,16.615857558610287,0.7189767098745916,0.6519127410686057,1.0,0.03400239499107312,0.6538398864244553,0.5829499343842194,1.0,0.041374111102599136,0.04,5,Erdos-Renyi
23,196.19333333333333,155,499,34.57137383034236,195.11666666666667,0,229,22.416766648623046,108.69,1,145,17.31473071305332,0.7298672146696175,0.6631362630414164,1.0,0.03329272120665698,0.6496971244413055,0.5753626822498586,1.0,0.04204229251575575,0.04,5,Erdos-Renyi
24,186.56333333333333,145,499,35.36743568943579,196.51666666666668,0,229,22.569025794361995,116.92,1,152,18.04639876432979,0.7413036147117715,0.6669301296237748,1.0,0.03293012676319313,0.6468318499852558,0.5684992408454993,1.0,0.04260785905258659,0.04,5,Erdos-Renyi
25,177.63,134,499,35.94560783194555,197.22333333333333,0,228,22.69722454904242,125.14666666666666,1,158,18.603371746991048,0.7528585730846242,0.6753082516598167,1.0,0.03191197391554543,0.6450016096758949,0.5752519226706869,1.0,0.04278397278328722,0.04,5,Erdos-Renyi
26,168.88666666666666,125,499,36.502263029064814,197.51666666666668,0,228,22.769230298442256,133.59666666666666,1,168,19.50252506305286,0.7649957845926862,0.6893771735693961,1.0,0.031219148622588518,0.6444975754063188,0.5773828245347613,1.0,0.042864695824640545,0.04,5,Erdos-Renyi
27,160.84,120,499,37.084659540626056,197.06,0,226,22.591391499853778,142.1,1,179,20.058693142090835,0.7770218147328486,0.7004426177679418,1.0,0.030189221553839313,0.6453872019731539,0.5820368789970863,1.0,0.04265599396274683,0.04,5,Erdos-Renyi
28,153.09,116,499,37.6485494752716,196.56,0,227,22.59694240422955,150.35,1,188,20.76209000247573,0.788646327326378,0.715460006323111,1.0,0.029281715291282304,0.6463479232660896,0.5840269471161369,1.0,0.042831281042954444,0.04,5,Erdos-Renyi
29,145.93333333333334,109,499,38.134275467620384,195.57666666666665,0,224,22.353591786887513,158.49,1,196,21.204291387456138,0.8000226578143114,0.7304773948782801,1.0,0.02803253587404523,0.6484285736790445,0.590325730508902,1.0,0.04232996256158154,0.04,5,Erdos-Renyi
30,138.70666666666668,104,499,38.65983140292471,194.57333333333332,0,223,22.217937453881056,166.72,1,204,21.797216845445153,0.8113051954895142,0.7396459057856465,1.0,0.02698339972723694,0.6503022912371615,0.5885636026663685,1.0,0.04216046882178076,0.04,5,Erdos-Renyi
31,132.08666666666667,99,499,39.12819795415263,193.10666666666665,0,222,22.013722283721982,174.80666666666667,1,211,22.485430932858353,0.8218690062177257,0.748814416693013,1.0,0.025959021046962075,0.6528186158376161,0.5870641006611916,1.0,0.04186794662122535,0.04,5,Erdos-Renyi
32,125.71666666666667,93,499,39.58492486385628,191.43333333333334,0,226,21.9695492109114,182.85,1,219,23.082826725340766,0.8323537780588048,0.7622510275055328,1.0,0.02468477349389827,0.6560083537839042,0.5768952301441808,1.0,0.041796804265427395,0.04,5,Erdos-Renyi
33,119.49333333333334,85,499,40.056022084571595,189.59,0,225,21.899479232060553,190.91666666666666,1,227,23.919382204376,0.8426314680155971,0.769048371798925,1.0,0.023901374131326994,0.6595687531141193,0.5728901053712133,1.0,0.041477296475573015,0.04,5,Erdos-Renyi
34,113.73333333333333,79,499,40.498097179242315,187.50666666666666,0,224,21.921339053729913,198.76,1,240,24.734491103865963,0.8522178311729371,0.784698071451154,1.0,0.023121719724658433,0.6634873944915194,0.5734169868766602,1.0,0.041597072435546556,0.04,5,Erdos-Renyi
35,108.07333333333334,75,499,40.92551299947002,185.35666666666665,0,222,21.678776566038565,206.57,1,246,25.35339059604691,0.8615043734850879,0.7938665823585204,1.0,0.022199561234163567,0.667577334552338,0.5769129771555733,1.0,0.041222888219918305,0.04,5,Erdos-Renyi
36,102.90333333333334,72,499,41.3274790420222,182.89666666666668,0,223,21.51361058392441,214.2,1,256,25.955712216302576,0.8701617662556644,0.8120455263989883,1.0,0.021101161240501525,0.6717949601749997,0.5736170405620729,1.0,0.041273001548279044,0.04,5,Erdos-Renyi
37,98.05,70,499,41.67505489701117,180.42666666666668,0,219,21.237735919321015,221.52333333333334,1,262,26.596881444336706,0.8784034144799241,0.8300663926651912,1.0,0.020296626308965882,0.6766577429974947,0.5803684726734714,1.0,0.04107120039694602,0.04,5,Erdos-Renyi
38,93.41333333333333,64,499,42.07123862315572,177.52333333333334,0,215,21.20932752672768,229.06333333333333,1,277,27.46525909361046,0.8865886816313626,0.8397091368953525,1.0,0.019431211035002918,0.6826920455174692,0.5912644219016815,1.0,0.04109808330152611,0.04,5,Erdos-Renyi
39,89.10333333333334,61,499,42.38909577186974,174.55,0,207,20.848734552520735,236.34666666666666,1,288,28.021011387041895,0.8940062177257878,0.8453999367688902,1.0,0.018319737680243437,0.6883614111482843,0.6095852407040714,1.0,0.04039120078768077,0.04,5,Erdos-Renyi
40,85.00333333333333,57,499,42.735908184844995,171.38666666666666,0,203,20.485017501310214,243.61,1,291,28.49745455980163,0.9013499841922226,0.8528295921593424,1.0,0.017261951481482664,0.6950728395018101,0.6182096091910202,1.0,0.03936746912530615,0.04,5,Erdos-Renyi
