,day,s,s,s,i,i,i,r,r,r,edgecount,edgecount,edgecount,suscedgecount,suscedgecount,suscedgecount,ped
,,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,
19164,165,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.096
19165,166,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.096
19166,167,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.096
19167,168,0.0,0,0,0.5,2,0,499.5,500,498,1.0,1.0,1.0,,,,0.096
19168,169,0.0,0,0,0.5,2,0,499.5,500,498,1.0,1.0,1.0,,,,0.096
19169,170,0.0,0,0,0.5,2,0,499.5,500,498,1.0,1.0,1.0,,,,0.096
19170,171,0.0,0,0,0.4,1,0,499.6,500,499,1.0,1.0,1.0,,,,0.096
19171,172,0.0,0,0,0.4,1,0,499.6,500,499,1.0,1.0,1.0,,,,0.096
19172,173,0.0,0,0,0.4,1,0,499.6,500,499,1.0,1.0,1.0,,,,0.096
19173,174,0.0,0,0,0.35,1,0,499.65,500,499,1.0,1.0,1.0,,,,0.096
19174,175,0.0,0,0,0.3,1,0,499.7,500,499,1.0,1.0,1.0,,,,0.096
19175,176,0.0,0,0,0.25,1,0,499.75,500,499,1.0,1.0,1.0,,,,0.096
19176,177,0.0,0,0,0.25,1,0,499.75,500,499,1.0,1.0,1.0,,,,0.096
19177,178,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19178,179,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19179,180,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19180,181,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19181,182,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19182,183,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19183,184,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.096
19184,185,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.096
19185,186,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.096
19186,187,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.096
19187,188,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.096
19188,189,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19189,190,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19190,191,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19191,192,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19192,193,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19193,194,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19194,195,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19195,196,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19196,197,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19197,198,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19198,199,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19199,200,0.0,0,0,0.1,1,0,499.9,500,499,1.0,1.0,1.0,,,,0.096
19200,1,496.6,499,493,3.25,7,0,0.15,1,0,0.9980525362318842,1.0,0.9920948616600791,0.9990353613201594,1.0,0.9961118887423933,0.097
19201,2,489.95,499,478,9.55,21,0,0.5,2,0,0.9872159090909094,1.0,0.9602272727272727,0.9935021783829725,1.0,0.9793480975626246,0.097
19202,3,475.6,499,457,22.55,39,0,1.85,5,0,0.9552330368906455,1.0,0.9146080368906456,0.9762017508687361,1.0,0.9536745948407621,0.097
19203,4,453.35,499,422,42.9,69,0,3.75,9,1,0.9054594861660078,1.0,0.8378623188405797,0.9467851203823459,1.0,0.9038579806635806,0.097
19204,5,419.8,499,365,73.3,121,0,6.9,18,1,0.8377264492753623,1.0,0.7472826086956522,0.8998540532122506,1.0,0.8255611760440617,0.097
19205,6,373.55,499,307,115.4,171,0,11.05,22,1,0.7732666337285903,1.0,0.7205204216073782,0.840363312533617,1.0,0.7716944133396676,0.097
19206,7,320.1,499,233,161.5,230,0,18.4,37,1,0.7516345520421608,1.0,0.7140151515151515,0.7915671058862053,1.0,0.7430141289463759,0.097
19207,8,250.65,499,136,220.75,312,0,28.6,52,1,0.7933917984189724,1.0,0.7196146245059288,0.7723510886893437,1.0,0.7411724862752636,0.097
19208,9,167.05,499,55,291.9,374,0,41.05,73,1,0.8863636363636365,1.0,0.7212615283267457,0.8107315234580297,1.0,0.7415136227698118,0.097
19209,10,92.05,499,20,353.6,431,0,54.35,86,1,0.9584280303030305,1.0,0.8078886693017128,0.8583278095328423,1.0,0.7547633285601562,0.097
19210,11,47.45,499,4,382.5,441,0,70.05,102,1,0.9898138998682476,1.0,0.9561923583662714,0.8501110036844131,1.0,0.740891137564814,0.097
19211,12,31.35,499,1,384.25,422,0,84.4,113,1,0.9969779314888012,1.0,0.9892127799736495,0.8214658309799789,1.0,0.6299810246679317,0.097
19212,13,26.8,499,0,372.75,413,0,100.45,131,1,0.9987030632411067,1.0,0.9946475625823452,0.7623557632229415,1.0,0.5666666666666667,0.097
19213,14,25.7,499,0,359.35,400,0,114.95,149,1,0.999328886693017,1.0,0.9976943346508564,0.7082538242255001,1.0,0.5666666666666667,0.097
19214,15,25.4,499,0,344.5,381,0,130.1,175,1,0.9995512187088276,1.0,0.9981060606060606,0.6898165761068987,1.0,0.5666666666666667,0.097
19215,16,25.2,499,0,330.85,366,0,143.95,195,1,0.9997364953886692,1.0,0.998929512516469,0.7030873248615185,1.0,0.5666666666666667,0.097
19216,17,25.05,499,0,318.0,354,0,156.95,212,1,0.9998970685111989,1.0,0.998929512516469,0.8015151515151514,1.0,0.7,0.097
19217,18,25.0,499,0,304.9,342,0,170.1,231,1,0.9999464756258234,1.0,0.998929512516469,0.8522727272727273,1.0,0.7045454545454546,0.097
19218,19,24.95,499,0,291.75,328,0,183.3,242,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19219,20,24.95,499,0,280.75,314,0,194.3,247,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19220,21,24.95,499,0,269.75,303,0,205.3,258,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19221,22,24.95,499,0,259.35,290,0,215.7,270,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19222,23,24.95,499,0,249.3,279,0,225.75,281,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19223,24,24.95,499,0,239.6,273,0,235.45,296,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19224,25,24.95,499,0,230.15,262,0,244.9,310,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19225,26,24.95,499,0,220.65,251,0,254.4,320,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19226,27,24.95,499,0,211.8,240,0,263.25,328,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19227,28,24.95,499,0,203.6,229,0,271.45,332,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19228,29,24.95,499,0,196.5,224,0,278.55,341,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19229,30,24.95,499,0,187.75,214,0,287.3,347,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19230,31,24.95,499,0,180.6,208,0,294.45,353,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19231,32,24.95,499,0,173.05,200,0,302.0,356,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19232,33,24.95,499,0,165.8,193,0,309.25,361,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19233,34,24.95,499,0,158.45,187,0,316.6,370,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19234,35,24.95,499,0,152.3,183,0,322.75,378,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19235,36,24.95,499,0,146.0,178,0,329.05,381,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19236,37,24.95,499,0,140.1,170,0,334.95,389,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19237,38,24.95,499,0,134.2,162,0,340.85,394,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19238,39,24.95,499,0,128.85,158,0,346.2,398,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19239,40,24.95,499,0,124.4,151,0,350.65,402,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19240,41,24.95,499,0,119.5,146,0,355.55,403,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19241,42,24.95,499,0,115.0,137,0,360.05,404,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19242,43,24.95,499,0,111.85,133,0,363.2,406,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19243,44,24.95,499,0,107.3,131,0,367.75,411,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19244,45,24.95,499,0,103.15,127,0,371.9,417,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19245,46,24.95,499,0,98.65,119,0,376.4,419,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19246,47,24.95,499,0,94.95,115,0,380.1,421,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19247,48,24.95,499,0,91.45,109,0,383.6,423,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19248,49,24.95,499,0,88.2,107,0,386.85,426,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19249,50,24.95,499,0,84.4,102,0,390.65,427,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19250,51,24.95,499,0,80.0,98,0,395.05,430,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19251,52,24.95,499,0,76.6,90,0,398.45,431,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19252,53,24.95,499,0,72.75,84,0,402.3,436,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19253,54,24.95,499,0,69.7,82,0,405.35,441,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19254,55,24.95,499,0,66.35,79,0,408.7,445,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19255,56,24.95,499,0,63.65,76,0,411.4,447,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19256,57,24.95,499,0,61.0,74,0,414.05,449,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19257,58,24.95,499,0,58.45,71,0,416.6,456,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19258,59,24.95,499,0,55.9,70,0,419.15,460,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19259,60,24.95,499,0,54.0,69,0,421.05,463,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19260,61,24.95,499,0,50.95,68,0,424.1,467,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19261,62,24.95,499,0,48.95,65,0,426.1,468,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19262,63,24.95,499,0,47.15,63,0,427.9,470,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19263,64,24.95,499,0,45.15,60,0,429.9,470,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19264,65,24.95,499,0,43.05,59,0,432.0,472,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19265,66,24.95,499,0,41.1,56,0,433.95,472,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19266,67,24.95,499,0,39.15,54,0,435.9,473,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19267,68,24.95,499,0,37.05,51,0,438.0,476,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19268,69,24.95,499,0,35.9,49,0,439.15,477,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19269,70,24.95,499,0,34.8,47,0,440.25,478,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19270,71,24.95,499,0,33.05,46,0,442.0,479,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19271,72,24.95,499,0,31.5,44,0,443.55,479,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19272,73,24.95,499,0,30.15,42,0,444.9,480,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19273,74,24.95,499,0,29.0,40,0,446.05,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19274,75,24.95,499,0,27.9,40,0,447.15,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19275,76,24.95,499,0,26.9,39,0,448.15,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19276,77,24.95,499,0,25.7,37,0,449.35,481,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19277,78,24.95,499,0,24.7,35,0,450.35,484,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19278,79,24.95,499,0,23.65,33,0,451.4,485,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19279,80,24.95,499,0,22.7,31,0,452.35,486,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19280,81,24.95,499,0,21.65,30,0,453.4,488,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19281,82,24.95,499,0,21.1,29,0,453.95,488,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19282,83,24.95,499,0,20.2,29,0,454.85,488,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19283,84,24.95,499,0,19.4,28,0,455.65,489,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19284,85,24.95,499,0,18.6,28,0,456.45,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19285,86,24.95,499,0,17.75,26,0,457.3,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19286,87,24.95,499,0,17.1,26,0,457.95,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19287,88,24.95,499,0,16.2,24,0,458.85,490,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19288,89,24.95,499,0,15.3,21,0,459.75,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19289,90,24.95,499,0,14.8,20,0,460.25,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19290,91,24.95,499,0,14.5,20,0,460.55,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19291,92,24.95,499,0,13.95,20,0,461.1,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19292,93,24.95,499,0,13.5,20,0,461.55,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19293,94,24.95,499,0,13.0,19,0,462.05,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19294,95,24.95,499,0,12.5,19,0,462.55,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19295,96,24.95,499,0,12.1,19,0,462.95,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19296,97,24.95,499,0,11.75,19,0,463.3,491,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19297,98,24.95,499,0,11.25,19,0,463.8,492,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19298,99,24.95,499,0,10.95,19,0,464.1,493,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19299,100,24.95,499,0,10.55,19,0,464.5,493,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19300,101,24.95,499,0,10.25,18,0,464.8,493,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19301,102,24.95,499,0,9.6,18,0,465.45,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19302,103,24.95,499,0,8.9,16,0,466.15,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19303,104,24.95,499,0,8.5,16,0,466.55,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19304,105,24.95,499,0,8.25,16,0,466.8,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19305,106,24.95,499,0,7.65,14,0,467.4,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19306,107,24.95,499,0,7.5,14,0,467.55,495,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19307,108,24.95,499,0,7.25,13,0,467.8,496,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19308,109,24.95,499,0,7.05,13,0,468.0,496,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19309,110,24.95,499,0,6.85,13,0,468.2,496,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19310,111,24.95,499,0,6.65,12,0,468.4,496,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19311,112,24.95,499,0,6.25,11,0,468.8,496,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19312,113,24.95,499,0,6.0,10,0,469.05,497,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19313,114,24.95,499,0,5.8,10,0,469.25,497,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19314,115,24.95,499,0,5.5,10,0,469.55,497,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19315,116,24.95,499,0,5.3,9,0,469.75,497,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19316,117,24.95,499,0,5.2,9,0,469.85,498,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19317,118,24.95,499,0,5.1,9,0,469.95,498,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19318,119,24.95,499,0,4.95,8,0,470.1,498,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19319,120,24.95,499,0,4.85,8,0,470.2,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19320,121,24.95,499,0,4.65,8,0,470.4,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19321,122,24.95,499,0,4.55,8,0,470.5,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19322,123,24.95,499,0,4.4,8,0,470.65,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19323,124,24.95,499,0,4.4,8,0,470.65,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19324,125,24.95,499,0,4.05,8,0,471.0,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19325,126,24.95,499,0,3.6,8,0,471.45,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19326,127,24.95,499,0,3.55,8,0,471.5,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19327,128,24.95,499,0,3.45,7,0,471.6,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19328,129,24.95,499,0,3.45,7,0,471.6,499,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19329,130,24.95,499,0,3.25,7,0,471.8,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19330,131,24.95,499,0,3.15,7,0,471.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19331,132,24.95,499,0,3.05,7,0,472.0,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19332,133,24.95,499,0,2.85,7,0,472.2,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19333,134,24.95,499,0,2.8,7,0,472.25,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19334,135,24.95,499,0,2.7,7,0,472.35,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19335,136,24.95,499,0,2.6,7,0,472.45,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19336,137,24.95,499,0,2.45,7,0,472.6,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19337,138,24.95,499,0,2.3,6,0,472.75,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19338,139,24.95,499,0,2.1,6,0,472.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19339,140,24.95,499,0,2.1,6,0,472.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19340,141,24.95,499,0,2.05,6,0,473.0,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19341,142,24.95,499,0,2.0,6,0,473.05,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19342,143,24.95,499,0,1.95,6,0,473.1,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19343,144,24.95,499,0,1.75,5,0,473.3,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19344,145,24.95,499,0,1.75,5,0,473.3,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19345,146,24.95,499,0,1.65,5,0,473.4,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19346,147,24.95,499,0,1.45,5,0,473.6,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19347,148,24.95,499,0,1.35,5,0,473.7,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19348,149,24.95,499,0,1.35,5,0,473.7,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19349,150,24.95,499,0,1.3,4,0,473.75,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19350,151,24.95,499,0,1.2,4,0,473.85,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19351,152,24.95,499,0,1.2,4,0,473.85,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19352,153,24.95,499,0,1.2,4,0,473.85,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19353,154,24.95,499,0,1.15,4,0,473.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19354,155,24.95,499,0,1.0,4,0,474.05,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19355,156,24.95,499,0,0.85,3,0,474.2,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19356,157,24.95,499,0,0.8,3,0,474.25,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19357,158,24.95,499,0,0.8,3,0,474.25,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19358,159,24.95,499,0,0.75,3,0,474.3,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19359,160,24.95,499,0,0.75,3,0,474.3,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19360,161,24.95,499,0,0.7,3,0,474.35,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19361,162,24.95,499,0,0.7,3,0,474.35,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19362,163,24.95,499,0,0.7,3,0,474.35,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19363,164,24.95,499,0,0.7,3,0,474.35,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19364,165,24.95,499,0,0.65,3,0,474.4,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19365,166,24.95,499,0,0.6,3,0,474.45,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19366,167,24.95,499,0,0.6,3,0,474.45,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19367,168,24.95,499,0,0.6,3,0,474.45,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19368,169,24.95,499,0,0.6,3,0,474.45,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19369,170,24.95,499,0,0.55,3,0,474.5,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19370,171,24.95,499,0,0.55,3,0,474.5,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19371,172,24.95,499,0,0.55,3,0,474.5,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19372,173,24.95,499,0,0.5,3,0,474.55,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19373,174,24.95,499,0,0.45,2,0,474.6,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19374,175,24.95,499,0,0.45,2,0,474.6,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19375,176,24.95,499,0,0.3,2,0,474.75,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19376,177,24.95,499,0,0.3,2,0,474.75,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19377,178,24.95,499,0,0.25,2,0,474.8,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19378,179,24.95,499,0,0.2,2,0,474.85,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19379,180,24.95,499,0,0.2,2,0,474.85,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19380,181,24.95,499,0,0.15,1,0,474.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19381,182,24.95,499,0,0.15,1,0,474.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19382,183,24.95,499,0,0.15,1,0,474.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19383,184,24.95,499,0,0.15,1,0,474.9,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19384,185,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19385,186,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19386,187,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19387,188,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19388,189,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19389,190,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19390,191,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19391,192,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19392,193,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19393,194,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19394,195,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19395,196,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19396,197,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19397,198,24.95,499,0,0.1,1,0,474.95,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19398,199,24.95,499,0,0.05,1,0,475.0,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19399,200,24.95,499,0,0.05,1,0,475.0,500,1,1.0,1.0,1.0,1.0,1.0,1.0,0.097
19400,1,496.75,499,493,3.15,7,1,0.1,1,0,0.9984997138418767,1.0,0.9928051671981032,0.9992489719844266,1.0,0.9963036874317637,0.098
19401,2,491.05,496,478,8.55,22,4,0.4,1,0,0.9894203254026651,0.9977924944812362,0.9551140544518028,0.9946251751140844,0.9989535957575421,0.9764627817444379,0.098
19402,3,478.35,493,459,20.25,39,7,1.4,3,0,0.9616507235712533,0.9926416482707874,0.9117815387131061,0.9799126719257165,0.9962279339611895,0.9520488078013507,0.098
19403,4,455.3,481,427,41.95,70,19,2.75,6,0,0.9083108494808274,0.9650887090180689,0.8430218297767966,0.9493264333171665,0.9820524031509539,0.9083861931027281,0.098
19404,5,420.25,461,381,73.55,113,36,6.2,13,1,0.8348622353037364,0.92183795274303,0.7588913416727986,0.9007056869445179,0.9576629059990225,0.841229345361732,0.098
