day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,d
130,10.2,0,499,70.11044677845625,3.99,0,9,2.110555482436897,485.81,1,500,69.5655631455505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
131,10.2,0,499,70.11044677845625,3.83,0,9,2.103652427411319,485.97,1,500,69.58846633217782,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
132,10.2,0,499,70.11044677845625,3.64,0,9,2.1106751277611373,486.16,1,500,69.61607848649896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
133,10.2,0,499,70.11044677845625,3.43,0,9,2.046208615212461,486.37,1,500,69.64464709284461,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
134,10.2,0,499,70.11044677845625,3.34,0,9,2.021200763222824,486.46,1,500,69.65708503052288,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
135,10.2,0,499,70.11044677845625,3.19,0,9,1.9730251602116693,486.61,1,500,69.67745240561953,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
136,10.2,0,499,70.11044677845625,2.99,0,9,1.8989364381041292,486.81,1,500,69.70452719236471,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
137,10.2,0,499,70.11044677845625,2.89,0,9,1.8743079530937026,486.91,1,500,69.71835040961871,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
138,10.2,0,499,70.11044677845625,2.75,0,9,1.8055749804704895,487.05,1,500,69.73678869126178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
139,10.2,0,499,70.11044677845625,2.65,0,9,1.7659804270395718,487.15,1,500,69.75011313846225,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
140,10.2,0,499,70.11044677845625,2.57,0,9,1.718908509678879,487.23,1,500,69.7606086932484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
141,10.2,0,499,70.11044677845625,2.49,0,9,1.7026123718829511,487.31,1,500,69.77187865110879,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
142,10.2,0,499,70.11044677845625,2.37,0,9,1.6121696278899778,487.43,1,500,69.78701436325652,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
143,10.2,0,499,70.11044677845625,2.25,0,9,1.5658927811380325,487.55,1,500,69.80309607905814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
144,10.2,0,499,70.11044677845625,2.21,0,9,1.5524174696260025,487.59,1,500,69.80855422098529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
145,10.2,0,499,70.11044677845625,2.1,0,9,1.507556722888818,487.7,1,500,69.8236595599474,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
146,10.2,0,499,70.11044677845625,2.03,0,9,1.5205992970609392,487.77,1,500,69.83398133784833,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
147,10.2,0,499,70.11044677845625,1.95,0,9,1.4728176802279087,487.85,1,500,69.84447007458786,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
148,10.2,0,499,70.11044677845625,1.87,0,9,1.4470799577218958,487.93,1,500,69.85544308994776,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
149,10.2,0,499,70.11044677845625,1.82,0,9,1.4521318358492348,487.98,1,500,69.86248830901512,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
150,10.2,0,499,70.11044677845625,1.78,0,8,1.3968217893171309,488.02,1,500,69.86725942380978,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
151,10.2,0,499,70.11044677845625,1.68,0,7,1.3698042328608993,488.12,1,500,69.88146963236962,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
152,10.2,0,499,70.11044677845625,1.58,0,6,1.2647513429903758,488.22,1,500,69.89408726311143,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
153,10.2,0,499,70.11044677845625,1.5,0,6,1.2593087730412214,488.3,1,500,69.9053472615477,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
154,10.2,0,499,70.11044677845625,1.44,0,6,1.2087225078611308,488.36,1,500,69.91329695350585,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
155,10.2,0,499,70.11044677845625,1.39,0,6,1.1625033941516651,488.41,1,500,69.9195923467764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
156,10.2,0,499,70.11044677845625,1.32,0,5,1.081338489693643,488.48,1,500,69.92845983538817,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
157,10.2,0,499,70.11044677845625,1.3,0,5,1.0588730430094635,488.5,1,500,69.93106273576525,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
158,10.2,0,499,70.11044677845625,1.27,0,5,1.0430627008860962,488.53,1,500,69.9349560721109,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
159,10.2,0,499,70.11044677845625,1.26,0,4,1.0112498517311448,488.54,1,500,69.93596205014117,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
160,10.2,0,499,70.11044677845625,1.2,0,4,0.9639984073082949,488.6,1,500,69.9438447194706,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
161,10.2,0,499,70.11044677845625,1.13,0,4,0.9282872247947677,488.67,1,500,69.95338346774844,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
162,10.2,0,499,70.11044677845625,1.09,0,4,0.8887057892227213,488.71,1,500,69.9587605794884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
163,10.2,0,499,70.11044677845625,1.04,0,3,0.8277998098891574,488.76,1,500,69.96537671873095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
164,10.2,0,499,70.11044677845625,1.04,0,3,0.8277998098891574,488.76,1,500,69.96537671873095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
165,10.2,0,499,70.11044677845625,1.0,0,3,0.8040302522073696,488.8,1,500,69.97084529944738,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
166,10.2,0,499,70.11044677845625,0.95,0,3,0.7833494518006403,488.85,1,500,69.9779727247558,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
167,10.2,0,499,70.11044677845625,0.93,0,3,0.7818005635787949,488.87,1,500,69.98089999161458,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
168,10.2,0,499,70.11044677845625,0.86,0,3,0.7523699927965004,488.94,1,500,69.99088252310894,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
169,10.2,0,499,70.11044677845625,0.82,0,3,0.7571877794400362,488.98,1,500,69.99653382471696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
170,10.2,0,499,70.11044677845625,0.77,0,3,0.7365631354644709,489.03,1,500,70.00367306380605,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
171,10.2,0,499,70.11044677845625,0.75,0,3,0.7299508769967216,489.05,1,500,70.00654731285259,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
172,10.2,0,499,70.11044677845625,0.73,0,3,0.7227193316379688,489.07,1,500,70.00941567266707,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
173,10.2,0,499,70.11044677845625,0.68,0,3,0.7369058983549412,489.12,1,500,70.01692147566396,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
174,10.2,0,499,70.11044677845625,0.63,0,2,0.7057484028184604,489.17,1,500,70.02366915853696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
175,10.2,0,499,70.11044677845625,0.61,0,2,0.7091750791795302,489.19,1,500,70.02664644348759,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
176,10.2,0,499,70.11044677845625,0.59,0,2,0.7120180453961099,489.21,1,500,70.02947359303207,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
177,10.2,0,499,70.11044677845625,0.59,0,2,0.7120180453961099,489.21,1,500,70.02947359303207,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
178,10.2,0,499,70.11044677845625,0.58,0,2,0.6989169110021937,489.22,1,500,70.03081284316747,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
179,10.2,0,499,70.11044677845625,0.55,0,2,0.6723244767373875,489.25,1,500,70.03496601445927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
180,10.2,0,499,70.11044677845625,0.53,0,2,0.6735253251633259,489.27,1,500,70.03763129903666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
181,10.2,0,499,70.11044677845625,0.49,0,2,0.6589707309451794,489.31,1,500,70.04337689221335,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
182,10.2,0,499,70.11044677845625,0.48,0,2,0.6432242017658957,489.32,1,500,70.04470145571472,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
183,10.2,0,499,70.11044677845625,0.45,0,2,0.625630994607957,489.35,1,500,70.04895474313706,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
184,10.2,0,499,70.11044677845625,0.45,0,2,0.625630994607957,489.35,1,500,70.04895474313706,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
185,10.2,0,499,70.11044677845625,0.43,0,2,0.6072790781740128,489.37,1,500,70.05159065671069,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
186,10.2,0,499,70.11044677845625,0.42,0,2,0.6060303022726895,489.38,1,500,70.05305060445193,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
187,10.2,0,499,70.11044677845625,0.42,0,2,0.6060303022726895,489.38,1,500,70.05305060445193,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
188,10.2,0,499,70.11044677845625,0.42,0,2,0.6060303022726895,489.38,1,500,70.05305060445193,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
189,10.2,0,499,70.11044677845625,0.41,0,2,0.6046119049072352,489.39,1,500,70.05422070356533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
190,10.2,0,499,70.11044677845625,0.4,0,2,0.6030226891555273,489.4,1,500,70.0556777127877,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
191,10.2,0,499,70.11044677845625,0.4,0,2,0.6030226891555273,489.4,1,500,70.0556777127877,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
192,10.2,0,499,70.11044677845625,0.38,0,2,0.5993262210114948,489.42,1,500,70.05858731494418,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
193,10.2,0,499,70.11044677845625,0.36,0,2,0.5949280577846315,489.44,1,500,70.06134685568301,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
194,10.2,0,499,70.11044677845625,0.36,0,2,0.5949280577846315,489.44,1,500,70.06134685568301,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
195,10.2,0,499,70.11044677845625,0.36,0,2,0.5949280577846315,489.44,1,500,70.06134685568301,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
196,10.2,0,499,70.11044677845625,0.34,0,2,0.5724305789148301,489.46,1,500,70.06395635273516,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
197,10.2,0,499,70.11044677845625,0.31,0,2,0.5448565745851718,489.49,1,500,70.06814792425553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
198,10.2,0,499,70.11044677845625,0.3,0,2,0.5222329678670935,489.5,1,500,70.0694460712176,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
199,10.2,0,499,70.11044677845625,0.29,0,2,0.5182526976156115,489.51,1,500,70.07088690689729,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
200,10.2,0,499,70.11044677845625,0.29,0,2,0.5182526976156115,489.51,1,500,70.07088690689729,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
1,497.68,494,499,1.127077206895353,2.22,0,6,1.1243853539789748,0.1,0,2,0.33333333333333326,0.999640581604313,0.9975494200294069,1.0,0.0005129616906323983,0.9999593389390412,0.99896230078793,1.0,0.00014125051115872891,2
2,494.85,487,499,2.903759318851716,4.88,0,13,2.8258546575247903,0.27,0,2,0.5096047190685833,0.9977046234275445,0.988400588139193,1.0,0.0026077950614612627,0.999010362573661,0.994877104312116,1.0,0.0011454924336126392,2
3,489.78,475,499,5.711197578247298,9.57,0,22,5.43697591227946,0.65,0,3,0.7961396760860395,0.9977928443064858,0.9890540761313511,1.0,0.0024967900151453798,0.9990384398100339,0.9950878945665286,1.0,0.0011138671829750946,2
4,479.71,451,499,11.44004573699976,18.82,0,46,10.756609431630697,1.47,0,6,1.2984450685183397,0.9925976147688286,0.9733703643195556,1.0,0.006841189474732618,0.9963017576852161,0.9864430639468512,1.0,0.0035187381860413503,2
5,461.19,406,498,20.75868809229358,35.77,0,85,19.289320329858146,3.04,0,10,2.2107176950648233,0.9778974023852313,0.9305669008331972,1.0,0.018114162692391887,0.9879437666656602,0.9595846890142399,1.0,0.010401979277691521,2
6,430.89,341,498,34.198734396808234,63.31,0,139,31.15931528921855,5.8,0,20,3.9028609035325914,0.9477797745466426,0.872569841529162,1.0,0.03424616869255431,0.9683319376691217,0.9074347791153734,1.0,0.022831429401774933,2
7,385.4,269,498,48.653588944411055,104.51,0,199,43.86376867096809,10.09,0,32,5.8155052239767615,0.9034781898382618,0.8082012743015847,1.0,0.04957129278720681,0.9324774011469007,0.82413245689628,1.0,0.04125288200346789,2
8,328.67,206,498,62.28235721455974,154.58,0,257,55.42675210117267,16.75,1,37,7.987837977547839,0.8499624244404509,0.7694821107662146,1.0,0.05543447542440355,0.8736008159988531,0.7330706495427192,1.0,0.06262661553247528,2
9,268.27,158,498,69.58649221644889,206.2,0,289,60.28786165246089,25.53,1,53,10.852970547134532,0.809197843489626,0.7471001470347982,1.0,0.05148673825865092,0.7988069273456968,0.6467372799273379,1.0,0.0816561152375227,2
10,211.18,115,498,70.02054244031793,252.67,0,328,59.28446319026238,36.15,2,65,12.72980674629351,0.7954108805750694,0.755268746936775,1.0,0.039267031183170084,0.7225454659127901,0.5965217737912415,1.0,0.08864172017784903,2
11,162.99,93,498,65.48660052625155,288.99,0,350,53.454690527529394,48.02,2,76,14.750435706627567,0.8058323803300114,0.7663780428034634,1.0,0.03174397115449017,0.6565918077042474,0.5462790267059061,1.0,0.08577067675643288,2
12,124.18,66,498,59.62159801191973,314.27,0,359,46.89788067835487,61.55,2,94,16.193510983718078,0.8310439470674725,0.7608233948701193,1.0,0.034950743574763354,0.606151626394188,0.5285357478551782,1.0,0.07392982516409957,2
13,93.87,47,498,54.045370950823546,331.16,0,366,41.15840795578159,74.97,2,109,17.876939041540346,0.862707074007515,0.7662146708054239,1.0,0.03736626412792156,0.5730558928257321,0.5155757421255898,1.0,0.0628251793504011,2
14,71.64,32,498,50.6733488416572,339.31,0,371,37.96614520619893,89.05,2,131,19.301632840333234,0.8918183303381801,0.7737297827152426,1.0,0.036132723804058686,0.551140104207573,0.4972354483787411,1.0,0.05538587350142064,2
15,55.68,23,498,49.515405214290155,341.72,0,370,36.788524780909,102.6,2,137,20.493408647167453,0.9159728802483253,0.7930076784839079,1.0,0.033278668608311725,0.5401728972985327,0.47258469160236855,1.0,0.05186860969914129,2
16,43.93,16,498,48.778256250385624,338.67,0,370,35.962678465657184,117.4,2,151,21.579545122100406,0.9353749387355008,0.8209442901486685,1.0,0.02770998601587466,0.5369106072811116,0.4764533777709149,1.0,0.05108096973239375,2
17,35.53,14,498,48.41392549482206,333.7,0,360,35.81363094711512,130.77,2,168,22.270084568017847,0.9499852965201764,0.8505146217938245,1.0,0.02195133525526717,0.5404074525811513,0.48376419247633407,1.0,0.051196627272548444,2
18,29.41,10,498,48.3858847018822,326.23,0,355,35.36672378826107,144.36,2,183,22.824990734285137,0.9609982029080215,0.8773076294723084,1.0,0.017364490337725958,0.5476162387158798,0.47790465938746857,1.0,0.05202469750478472,2
19,24.69,7,498,48.52963168534408,317.74,0,353,35.03407288092927,157.57,2,193,23.83158713670883,0.9694527038065676,0.9001797091978435,1.0,0.014310517809487642,0.556755107628548,0.4860487895317616,1.0,0.0527952242859622,2
20,20.7,5,498,48.68171207865527,309.65,0,347,34.67755510820836,169.65,2,207,24.590535668107027,0.9762947230844634,0.9251756248978925,1.0,0.011423715491903713,0.5646610261194354,0.4926322468020456,1.0,0.05355565464848284,2
21,17.89,4,498,48.79722938814862,299.76,0,347,33.85564124993712,182.35,2,220,25.325108313906796,0.9811762783858846,0.9424930566900833,1.0,0.008917606997755496,0.5764217628082069,0.4906437960617527,1.0,0.0540618289581114,2
22,15.67,1,498,48.93699412448002,289.86,0,333,33.29938271032796,194.47,2,237,26.312978324067164,0.9850596307792844,0.9441267766704787,1.0,0.00746108368279835,0.5926747809055849,0.5105086380566378,1.0,0.05329911074240846,2
23,13.82,1,498,49.06548499894623,280.32,0,323,32.27967431275251,205.86,2,246,26.695824967718657,0.9881767685018787,0.9563796765234439,1.0,0.006234165939702328,0.6077509906765547,0.4982456140350877,1.0,0.052825680099009724,2
24,12.49,1,498,49.1662804299159,270.72,0,312,31.248783410662,216.79,2,250,27.140597270546944,0.9904313020748243,0.9619343244567881,1.0,0.005315774921071109,0.622126024935392,0.5055991002064855,1.0,0.05233884400505231,2
25,11.42,1,498,49.238889943095614,261.65,0,309,30.270956510834072,226.93,2,258,27.59895145131642,0.9921826498938081,0.9727168763273975,1.0,0.004178844310911342,0.6371741807625474,0.5052251504388734,1.0,0.055343692175218485,2
26,10.6,1,498,49.30855233459338,251.53,0,303,29.389909283234743,237.87,2,271,28.506478087082115,0.9934487828786146,0.975004084299951,1.0,0.0037400803609605924,0.6504940787056992,0.5355467722737234,1.0,0.056033840255387414,2
27,10.0,0,498,49.36035296110074,241.88,0,292,28.398065092715402,248.12,2,280,29.18602128389272,0.9944126776670479,0.9764744322823068,1.0,0.003359945612830019,0.6627063284693226,0.5658683941085735,1.0,0.05649456276609876,2
28,9.44,0,498,49.40316924361361,232.7,0,278,27.62099187066229,257.86,2,288,30.00875966389908,0.9952785492566574,0.9789250122528999,1.0,0.0028465471993219314,0.6752378667772818,0.5753142005964001,1.0,0.05934185415976402,2
29,8.85,0,498,49.45283948706416,224.51,0,268,26.884524856647115,266.64,2,298,30.649705454448416,0.9960970429668354,0.9839895441921255,1.0,0.0024251884733102742,0.6886032658615957,0.5556354111765928,1.0,0.06383286706269782,2
30,8.42,0,498,49.493225737866325,215.75,0,254,25.788720030433474,275.83,2,310,31.131216266998404,0.9966917170396994,0.983826172194086,1.0,0.0023019388641731336,0.7068046489092019,0.5556354111765928,1.0,0.07102105799330527,2
31,8.02,0,498,49.527867882331634,207.47,0,243,24.70286246857668,284.51,2,318,31.58522062003306,0.9972390132331319,0.9857866361705604,1.0,0.002028523182554581,0.7246035877896604,0.5657894736842105,1.0,0.06860486763541356,2
32,7.67,0,498,49.55336986165991,199.86,0,239,23.985694389646827,292.47,2,324,32.195882477187176,0.9976899199477209,0.9903610521156674,1.0,0.0016126293229842506,0.7375540763427533,0.5928619535520763,1.0,0.0690361133001334,2
33,7.41,0,498,49.578444118509,192.28,0,234,23.09404575848393,300.31,2,328,32.70427488814875,0.9979856232641725,0.9901976801176279,1.0,0.0015230459293151621,0.7452072682011159,0.5928619535520763,1.0,0.06980641502643258,2
34,7.08,0,498,49.60483847368117,184.91,0,226,22.406751778259274,308.01,2,336,33.383143087855615,0.9983450416598595,0.9928116320862604,1.0,0.0011952800916731079,0.754557067728984,0.5928619535520763,1.0,0.06735861125491727,2
35,6.88,0,498,49.623894537721526,177.74,0,222,21.826968769313005,315.38,2,347,34.0963518887463,0.9985557915373304,0.9929750040843,1.0,0.0011065137463952424,0.7608283694552038,0.5909090909090909,1.0,0.0728234742902494,2
36,6.7,0,498,49.640017255550106,170.78,0,217,21.080691534092413,322.52,2,351,34.67583794767961,0.9987453030550563,0.9931383760823395,1.0,0.0010358299511415718,0.7725585518103899,0.5909090909090909,1.0,0.0691254389544538,2
37,6.51,0,498,49.657512884341934,164.08,0,204,20.425118225984757,329.41,2,359,35.24978544243033,0.9989593203724881,0.9942819800686162,1.0,0.0009196842310104593,0.7890850782273369,0.6479076479076479,1.0,0.07067935664522047,2
38,6.4,0,498,49.66819196356247,157.69,0,194,19.635926154872248,335.91,2,365,35.72682409053398,0.9990867505309591,0.995752328050972,1.0,0.0008140812403755212,0.7992266215362198,0.6497789092295011,1.0,0.07325171254622394,2
39,6.24,0,498,49.683670060766154,151.57,0,189,19.272241512841546,342.19,2,370,36.38478286650099,0.9992550236889397,0.9962424440450907,1.0,0.0007333178985334121,0.8166161744533964,0.679198033072569,1.0,0.07049883073716033,2
40,6.07,0,498,49.70077230463092,145.51,0,182,18.89818279971154,348.42,2,380,37.00564521499087,0.9994200294069596,0.9962424440450907,1.0,0.0006767445361348707,0.8341835713057831,0.7060589722336311,1.0,0.06784378988158578,2
41,5.94,0,498,49.712470236045384,139.56,0,176,18.51306936663225,354.5,2,387,37.625614529026244,0.9995229537657245,0.9964058160431302,1.0,0.0005973089537610315,0.8406994791938313,0.7083860171067311,1.0,0.06748056375304219,2
42,5.83,0,498,49.72186377614719,134.11,0,171,17.87775266648581,360.06,2,391,38.04644158356622,0.9996013723247834,0.9973860480313674,1.0,0.000502511926408428,0.851834436630801,0.7222222222222222,1.0,0.06974544888248901,2
43,5.71,0,498,49.73410004283486,129.12,0,163,17.22359199505496,365.17,2,396,38.39508991124946,0.9996879594837444,0.9975494200294069,1.0,0.00045151843641547736,0.8683719326239414,0.7333878765340275,1.0,0.0624340628946688,2
44,5.63,0,498,49.74046886011672,123.78,0,158,16.86702598730925,370.59,2,403,38.9363881636744,0.9997467734030387,0.9982029080215651,1.0,0.0003644796955876979,0.8770306583480629,0.7333878765340275,1.0,0.066507537912563,2
45,5.61,0,498,49.74234523110976,118.84,0,156,16.203703280423284,375.55,2,407,39.300030842766816,0.9997712792027447,0.9982029080215651,1.0,0.00035062464955964686,0.886206505853442,0.7647058823529411,1.0,0.06767052722018846,2
46,5.56,0,498,49.74730488613772,114.27,0,148,15.586095201697043,380.17,2,409,39.638532166608194,0.9998072210423133,0.9982029080215651,1.0,0.0003245750059046673,0.8935440294367019,0.7647058823529411,1.0,0.06889772158092647,2
47,5.52,0,498,49.75078903998416,109.83,0,144,15.451491379753152,384.65,2,411,40.1447821684654,0.9998284594020584,0.9983662800196046,1.0,0.0003004141024412634,0.8997424578065034,0.7647058823529411,1.0,0.06824702109116002,2
48,5.46,0,498,49.75605541544718,105.52,0,138,15.140740411288354,389.02,2,419,40.5681817898877,0.9998513314817841,0.9986930240156837,1.0,0.00027679893780423393,0.9053522569099169,0.7649163150900765,1.0,0.06731113076954763,2
